ID,AREA,DEPENDENCIA,DEPENDENCIA SIMPLIF,NOMBRE ESTABLECIMIENTO,NOMBRE + OTRAS DENOMINACIONES,PROVINCIA,MUNICIPIO / DEPARTAMENTO,LOCALIDAD,DIRECCIÓN,DIRECCIÓN CONCAT,OBS,PÁG PDF,LATITUD,LONGITUD
258,5,HOSPITAL MILITAR,FUERZA AÉREA,HOSPITAL AERONAUTICO CENTRAL ,HOSPITAL AERONAUTICO CENTRAL ,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,VENTURA DE LA VEGA 3697,"HOSPITAL AERONAUTICO CENTRAL , VENTURA DE LA VEGA 3697, CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",,4,-34.6527564,-58.4120734
1,5,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,OLIMPO - DIVISION DE AUTOMOTORES DE LA POLICIA FEDERAL,OLIMPO - DIVISION DE AUTOMOTORES DE LA POLICIA FEDERAL,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,RAMON FALCON 4151  ,"OLIMPO - DIVISION DE AUTOMOTORES DE LA POLICIA FEDERAL, RAMON FALCON 4151  , CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",ESPACIO DE MEMORIA creado en 2006 (inaugurado en 2005) · Sitio señalizado el 27/08/2011 (placa),5,-34.6363802,-58.4864229
50,6,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,CLUB ATLETICO,CLUB ATLETICO,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,Av. PASEO COLON e/Av. SAN JUAN y COCHABAMBA ,"CLUB ATLETICO, Av. PASEO COLON e/Av. SAN JUAN y COCHABAMBA , CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",ESPACIO DE MEMORIA creado en 2003 (inaugurado en 2002),5,-34.622408,-58.367908
1269,6,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,COMISARIA 16ª DE CAPITAL FEDERAL,COMISARIA 16ª DE CAPITAL FEDERAL,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,Av. CASEROS 915 ,"COMISARIA 16ª DE CAPITAL FEDERAL, Av. CASEROS 915 , CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",,5,-34.6278689,-58.376917
124,6,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,COMISARIA 18ª DE CAPITAL FEDERAL,COMISARIA 18ª DE CAPITAL FEDERAL,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,Av. SAN JUAN 1757 ,"COMISARIA 18ª DE CAPITAL FEDERAL, Av. SAN JUAN 1757 , CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",,5,-34.622507,-58.3907403
348,6,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,COMISARIA 20ª DE CAPITAL FEDERAL,COMISARIA 20ª DE CAPITAL FEDERAL,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,COCHABAMBA 2673,"COMISARIA 20ª DE CAPITAL FEDERAL, COCHABAMBA 2673, CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",,5,-34.6252679,-58.4026824
1055,6,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,COMISARIA 24ª DE CAPITAL FEDERAL,COMISARIA 24ª DE CAPITAL FEDERAL,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,PINZON 456 ,"COMISARIA 24ª DE CAPITAL FEDERAL, PINZON 456 , CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",,5,-34.6341639,-58.3604997
15,6,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,COMISARIA 26ª DE CAPITAL FEDERAL,COMISARIA 26ª DE CAPITAL FEDERAL,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,Av. MONTES DE OCA 861 ,"COMISARIA 26ª DE CAPITAL FEDERAL, Av. MONTES DE OCA 861 , CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",,5,-34.6382384,-58.3749962
1057,6,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,COMISARIA 28ª DE CAPITAL FEDERAL,COMISARIA 28ª DE CAPITAL FEDERAL,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,Av. VELEZ SARSFIELD 170 ,"COMISARIA 28ª DE CAPITAL FEDERAL, Av. VELEZ SARSFIELD 170 , CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",,5,-34.636126,-58.3900092
1058,6,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,COMISARIA 30ª DE CAPITAL FEDERAL,COMISARIA 30ª DE CAPITAL FEDERAL,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,GRAL. HORNOS 768,"COMISARIA 30ª DE CAPITAL FEDERAL, GRAL. HORNOS 768, CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",,5,-34.6358564,-58.3766372
245,6,DEPENDENCIA PREFECTURA,FUERZA DE SEGURIDAD FEDERAL,TALLERES DE PREFECTURA NAVAL ARGENTINA,TALLERES DE PREFECTURA NAVAL ARGENTINA,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,"BENITO CORREA 1500 ""Isla Demarchi""","TALLERES DE PREFECTURA NAVAL ARGENTINA, BENITO CORREA 1500 ""Isla Demarchi"", CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",TALLERES GRALES. DE REPARACION DE AUTOMOTORES (TA.GE.R.AU.) DE LA P.N.A.,5,-34.628247,-58.3524341
16,6,UNIDAD PENITENCIARIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,"UNIDAD PENAL 1 ""CASEROS""","UNIDAD PENAL 1 ""CASEROS""",CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,Av. CASEROS e/PICHINCHA y PASCO ,"UNIDAD PENAL 1 ""CASEROS"", Av. CASEROS e/PICHINCHA y PASCO , CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",Sitio señalizado el 06/12/2021 (cartel),5,-34.6351864,-58.3992527
509,6,UNIDAD PENITENCIARIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,"UNIDAD PENAL 20 (HOSPITAL ""BORDA"")","UNIDAD PENAL 20 (HOSPITAL ""BORDA"")",CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,,DR. RAMON CARRILLO 300,"UNIDAD PENAL 20 (HOSPITAL ""BORDA""), DR. RAMON CARRILLO 300, CIUDAD AUTONOMA DE BUENOS AIRES, CIUDAD AUTONOMA DE BUENOS AIRES, ",,5,-34.6353855,-58.3819208
237,111,UNIDAD MILITAR EJERCITO,EJÉRCITO,"BATALLON DEPOSITO DE ARSENALES 601 ""DOMINGO VIEJOBUENO""","BATALLON DEPOSITO DE ARSENALES 601 ""DOMINGO VIEJOBUENO""",BUENOS AIRES,QUILMES,BERNAL OESTE,Camino GRAL. BELGRANO e/MONTEVIDEO y DONATO ALVAREZ,"BATALLON DEPOSITO DE ARSENALES 601 ""DOMINGO VIEJOBUENO"", Camino GRAL. BELGRANO e/MONTEVIDEO y DONATO ALVAREZ, BUENOS AIRES, QUILMES, BERNAL OESTE",UNIDAD DE COMANDO AREA 11A1 / BATALLON DEPOSITO DE ARSENALES 601 DE MONTE CHINGOLO,6,-34.7194994,-58.3085881
1127,111,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE QUILMES,COMISARIA 1ª DE QUILMES,BUENOS AIRES,QUILMES,,LEANDRO N. ALEM esq. SARMIENTO,"COMISARIA 1ª DE QUILMES, LEANDRO N. ALEM esq. SARMIENTO, BUENOS AIRES, QUILMES, ",,6,-34.7209045,-58.2530201
70,111,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 2ª DE QUILMES,COMISARIA 2ª DE QUILMES,BUENOS AIRES,QUILMES,BERNAL,25 DE MAYO 87,"COMISARIA 2ª DE QUILMES, 25 DE MAYO 87, BUENOS AIRES, QUILMES, BERNAL",,6,-34.7107767,-58.2833706
85,111,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 3ª DE QUILMES,COMISARIA 3ª DE QUILMES,BUENOS AIRES,QUILMES,,Av. 12 DE OCTUBRE 55,"COMISARIA 3ª DE QUILMES, Av. 12 DE OCTUBRE 55, BUENOS AIRES, QUILMES, ",,6,-34.7274419,-58.2597931
689,111,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 4ª DE QUILMES,COMISARIA 4ª DE QUILMES,BUENOS AIRES,QUILMES,SAN FRANCISCO SOLANO,Calle 845 Nº 2227 ,"COMISARIA 4ª DE QUILMES, Calle 845 Nº 2227 , BUENOS AIRES, QUILMES, SAN FRANCISCO SOLANO",,6,-34.7785512,-58.3081968
676,111,ESTABLECIMIENTO PRIVADO,OTROS,EX PLANTA METALURGICA ABANDONADA,EX PLANTA METALURGICA ABANDONADA,BUENOS AIRES,QUILMES,,Av. 12 DE OCTUBRE y Av. LA PLATA ,"EX PLANTA METALURGICA ABANDONADA, Av. 12 DE OCTUBRE y Av. LA PLATA , BUENOS AIRES, QUILMES, ",Terrenos abandonados ex-planta de fundición empresa alemana,6,-34.7528684,-58.2668952
1234,111,HOSPITAL PUBLICO,OTROS,"HOSPITAL ""DR. ISIDORO IRIARTE""","HOSPITAL ""DR. ISIDORO IRIARTE""",BUENOS AIRES,QUILMES,,ALLISON BELL 770,"HOSPITAL ""DR. ISIDORO IRIARTE"", ALLISON BELL 770, BUENOS AIRES, QUILMES, ",Sitio señalizado el 10/12/2018 (placa),6,-34.7203735,-58.2466229
44,111,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,POZO DE QUILMES ,POZO DE QUILMES / CHUPADERO MALVINAS / OMEGA (1979),BUENOS AIRES,QUILMES,,ALLISON BELL s/nº (esq. GARIBALDI) ,"POZO DE QUILMES / CHUPADERO MALVINAS / OMEGA (1979), ALLISON BELL s/nº (esq. GARIBALDI) , BUENOS AIRES, QUILMES, ",BRIGADA DE INVESTIGACIONES DE QUILMES (PPBA) - ESPACIO DE MEMORIA creado en 2017 · Sitio señalizado el 21/03/2014 (cartel),6,-34.7206336,-58.2546051
205,111,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,SUBCOMISARIA DE DON BOSCO ,"SUBCOMISARIA DE DON BOSCO / PUESTO VASCO / ""COT 1 BERNAL"" / CASITA DE HUDSON",BUENOS AIRES,QUILMES,DON BOSCO ,PILCOMAYO 69,"SUBCOMISARIA DE DON BOSCO / PUESTO VASCO / ""COT 1 BERNAL"" / CASITA DE HUDSON, PILCOMAYO 69, BUENOS AIRES, QUILMES, DON BOSCO ",XIV BRIGADA DE INVESTIGACIONES DE QUILMES (a partir de 1980) (PPBA) - Sitio señalizado el 26/06/2013 (cartel),6,-34.7045932,-58.3019442
532,111,DEPENDENCIA PREFECTURA,FUERZA DE SEGURIDAD FEDERAL,SUBPREFECTURA QUILMES,SUBPREFECTURA QUILMES,BUENOS AIRES,QUILMES,,Av. OTAMENDI y Av. CERVANTES,"SUBPREFECTURA QUILMES, Av. OTAMENDI y Av. CERVANTES, BUENOS AIRES, QUILMES, ",,6,-34.7072447,-58.2312345
140,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE ALTE. BROWN,COMISARIA 1ª DE ALTE. BROWN,BUENOS AIRES, ALMIRANTE BROWN,ADROGUE,Diag. JUAN B. TOLL Y BERNARDET 1580 ,"COMISARIA 1ª DE ALTE. BROWN, Diag. JUAN B. TOLL Y BERNARDET 1580 , BUENOS AIRES,  ALMIRANTE BROWN, ADROGUE",,6,-34.799313,-58.3844029
284,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 2ª DE ALTE. BROWN,COMISARIA 2ª DE ALTE. BROWN,BUENOS AIRES, ALMIRANTE BROWN,BURZACO ,9 DE JULIO e/ESPORA y FADER BURZACO,"COMISARIA 2ª DE ALTE. BROWN, 9 DE JULIO e/ESPORA y FADER BURZACO, BUENOS AIRES,  ALMIRANTE BROWN, BURZACO ",,6,-34.829574,-58.3772013
1214,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 4ª DE ALTE. BROWN,COMISARIA 4ª DE ALTE. BROWN,BUENOS AIRES, ALMIRANTE BROWN,LONGCHAMPS,AVIACION 461,"COMISARIA 4ª DE ALTE. BROWN, AVIACION 461, BUENOS AIRES,  ALMIRANTE BROWN, LONGCHAMPS",Sitio señalizado el 12/07/2018 (cartel),7,-34.8627397,-58.3894481
87,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 5ª DE ALTE. BROWN,COMISARIA 5ª DE ALTE. BROWN,BUENOS AIRES, ALMIRANTE BROWN,RAFAEL CALZADA,DARDO ROCHA e/AGÜERO y vías del FCGR,"COMISARIA 5ª DE ALTE. BROWN, DARDO ROCHA e/AGÜERO y vías del FCGR, BUENOS AIRES,  ALMIRANTE BROWN, RAFAEL CALZADA",,7,-34.8003263,-58.3604045
71,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 6ª DE ALTE. BROWN,COMISARIA 6ª DE ALTE. BROWN,BUENOS AIRES, ALMIRANTE BROWN,CLAYPOLE,FRANCISCO BOLLINI 650,"COMISARIA 6ª DE ALTE. BROWN, FRANCISCO BOLLINI 650, BUENOS AIRES,  ALMIRANTE BROWN, CLAYPOLE",Sitio señalizado el 14/09/2018 (placa),7,-34.7982467,-58.3338418
10,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,BRIGADA DE INVESTIGACIONES DE LANUS ,BRIGADA DE INVESTIGACIONES DE LANUS / EL INFIERNO,BUENOS AIRES,AVELLANEDA,,12 DE OCTUBRE 234,"BRIGADA DE INVESTIGACIONES DE LANUS / EL INFIERNO, 12 DE OCTUBRE 234, BUENOS AIRES, AVELLANEDA, ",BRIGADA DE INVESTIGACIONES DE AVELLANEDA / ESPACIO DE MEMORIA creado en 2016 · Sitio señalizado el 24/03/2015 (cartel),7,-34.6624273,-58.3587567
90,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 2ª DE AVELLANEDA ,COMISARIA 2ª DE AVELLANEDA ,BUENOS AIRES,AVELLANEDA,PIÑEYRO,Av. BERNARDINO RIVADAVIA 186,"COMISARIA 2ª DE AVELLANEDA , Av. BERNARDINO RIVADAVIA 186, BUENOS AIRES, AVELLANEDA, PIÑEYRO",,7,-34.6673682,-58.3823328
49,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 3ª DE AVELLANEDA ,COMISARIA 3ª DE AVELLANEDA ,BUENOS AIRES,AVELLANEDA,DOCK SUD,Av. DEBENEDETTI 1700,"COMISARIA 3ª DE AVELLANEDA , Av. DEBENEDETTI 1700, BUENOS AIRES, AVELLANEDA, DOCK SUD",,7,-34.6542139,-58.3436437
106,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 4ª DE AVELLANEDA ,COMISARIA 4ª DE AVELLANEDA ,BUENOS AIRES,AVELLANEDA,SARANDI,VILLA DE LUJAN 15 y Av. MITRE,"COMISARIA 4ª DE AVELLANEDA , VILLA DE LUJAN 15 y Av. MITRE, BUENOS AIRES, AVELLANEDA, SARANDI",,7,-34.657548,-58.3726154
91,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 6ª DE AVELLANEDA ,COMISARIA 6ª DE AVELLANEDA ,BUENOS AIRES,AVELLANEDA,GERLI,CARABELAS 1151,"COMISARIA 6ª DE AVELLANEDA , CARABELAS 1151, BUENOS AIRES, AVELLANEDA, GERLI",,7,-34.6871865,-58.3724673
257,112,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,"DELEGACION ""AVELLANEDA"" DE LA POLICIA FEDERAL","DELEGACION ""AVELLANEDA"" DE LA POLICIA FEDERAL",BUENOS AIRES,AVELLANEDA,PIÑEYRO,Av. PAVON 1385/87,"DELEGACION ""AVELLANEDA"" DE LA POLICIA FEDERAL, Av. PAVON 1385/87, BUENOS AIRES, AVELLANEDA, PIÑEYRO",,7,-34.6721109,-58.3518982
262,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA DE CAÑUELAS,COMISARIA DE CAÑUELAS,BUENOS AIRES,CAÑUELAS,,Av. LIBERTAD 738,"COMISARIA DE CAÑUELAS, Av. LIBERTAD 738, BUENOS AIRES, CAÑUELAS, ",,7,-35.0542988,-58.7608763
141,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE ESTEBAN ECHEVERRIA,COMISARIA 1ª DE ESTEBAN ECHEVERRIA,BUENOS AIRES, ESTEBAN ECHEVERRIA,MONTE GRANDE,Av. E. SANTAMARINA 474,"COMISARIA 1ª DE ESTEBAN ECHEVERRIA, Av. E. SANTAMARINA 474, BUENOS AIRES,  ESTEBAN ECHEVERRIA, MONTE GRANDE",Sitio señalizado el 23/08/2013 (placa),7,-34.8187091,-58.4656005
387,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,LA 205,LA 205,BUENOS AIRES, ESTEBAN ECHEVERRIA,9 DE ABRIL,Av. JORGE NEWBERY (Ruta Nac. Nº 205) _ altura calle OLEGARIO ANDRADE,"LA 205, Av. JORGE NEWBERY (Ruta Nac. Nº 205) _ altura calle OLEGARIO ANDRADE, BUENOS AIRES,  ESTEBAN ECHEVERRIA, 9 DE ABRIL",Sitio señalizado el 21/08/2021 (cartel rutero),7,-34.7560676,-58.4866063
269,112,UNIDAD MILITAR FUERZA AEREA,FUERZA AÉREA,CENTRO DE INSTRUCCION PROFESIONAL DE AERONAUTICA (CIPRA),CENTRO DE INSTRUCCION PROFESIONAL DE AERONAUTICA (CIPRA),BUENOS AIRES,EZEIZA,,Autopista RICCHIERI Km 5/500,"CENTRO DE INSTRUCCION PROFESIONAL DE AERONAUTICA (CIPRA), Autopista RICCHIERI Km 5/500, BUENOS AIRES, EZEIZA, ",fondos del predio lindantes con bosques de Ezeiza,8,-34.8164701,-58.5372424
1001,112,OTROS,OTROS,LA ATOMICA,LA ATOMICA,BUENOS AIRES,EZEIZA,,SIN DIRECCIÓN,"LA ATOMICA, SIN DIRECCIÓN, BUENOS AIRES, EZEIZA, ","Establecimiento carcelario abandonado o en construcción a 1 km de Autopista Ricchieri y Ruta 205 ubicado junto al denominado ""Campo de la Atómica"" (C.N.E.A.)",8,-34.8533627,-58.5212067
1283,112,DEPENDENCIA SERVICIO PENITENCIARIO FEDERAL,FUERZA DE SEGURIDAD FEDERAL,UNIDAD PENAL 19 (COLONIA PENAL DE EZEIZA),UNIDAD PENAL 19 (COLONIA PENAL DE EZEIZA),BUENOS AIRES,EZEIZA,,Av. CONSTITUYENTES esq. CHILE s/nº,"UNIDAD PENAL 19 (COLONIA PENAL DE EZEIZA), Av. CONSTITUYENTES esq. CHILE s/nº, BUENOS AIRES, EZEIZA, ",,8,-34.8498119,-58.5448725
1284,112,DEPENDENCIA SERVICIO PENITENCIARIO FEDERAL,FUERZA DE SEGURIDAD FEDERAL,UNIDAD PENAL 21 (INSTITUTO DE RESOCIALIZACION),UNIDAD PENAL 21 (INSTITUTO DE RESOCIALIZACION),BUENOS AIRES,EZEIZA,,Av. CONSTITUYENTES esq. CHILE s/nº,"UNIDAD PENAL 21 (INSTITUTO DE RESOCIALIZACION), Av. CONSTITUYENTES esq. CHILE s/nº, BUENOS AIRES, EZEIZA, ",,8,-34.8495121,-58.5439504
277,112,UNIDAD PENITENCIARIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,UNIDAD PENAL 3 DE MUJERES DE EZEIZA,UNIDAD PENAL 3 DE MUJERES DE EZEIZA,BUENOS AIRES,EZEIZA,,SIN DIRECCIÓN,"UNIDAD PENAL 3 DE MUJERES DE EZEIZA, SIN DIRECCIÓN, BUENOS AIRES, EZEIZA, ",,8,-34.8408707,-58.5274239
556,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE LANUS,COMISARIA 1ª DE LANUS,BUENOS AIRES,LANUS,LANUS OESTE,DEL VALLE IBERLUCEA 2818,"COMISARIA 1ª DE LANUS, DEL VALLE IBERLUCEA 2818, BUENOS AIRES, LANUS, LANUS OESTE",,8,-34.7039521,-58.393042
120,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 2ª DE LANUS,COMISARIA 2ª DE LANUS,BUENOS AIRES,LANUS,LANUS ESTE,GRAL. O'HIGGINS 1861,"COMISARIA 2ª DE LANUS, GRAL. O'HIGGINS 1861, BUENOS AIRES, LANUS, LANUS ESTE",,8,-34.7078591,-58.3872682
84,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 3ª DE LANUS (VALENTIN ALSINA) ,COMISARIA 3ª DE LANUS (VALENTIN ALSINA) / SUBCOMISARIA DE VILLA DIAMANTE,BUENOS AIRES,LANUS,VALENTIN ALSINA,YATAY 553,"COMISARIA 3ª DE LANUS (VALENTIN ALSINA) / SUBCOMISARIA DE VILLA DIAMANTE, YATAY 553, BUENOS AIRES, LANUS, VALENTIN ALSINA",Sitio señalizado el 06/12/2012 (placa),8,-34.6813373,-58.4284622
1268,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 4ª DE LANUS (REMEDIOS DE ESCALADA),COMISARIA 4ª DE LANUS (REMEDIOS DE ESCALADA),BUENOS AIRES,LANUS,REMEDIOS DE ESCALADA DE SAN MARTIN,DR. LUIS A. MASPERO 99,"COMISARIA 4ª DE LANUS (REMEDIOS DE ESCALADA), DR. LUIS A. MASPERO 99, BUENOS AIRES, LANUS, REMEDIOS DE ESCALADA DE SAN MARTIN",,8,-34.6780633,-58.4060217
369,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 6ª DE LANUS (MONTE CHINGOLO),COMISARIA 6ª DE LANUS (MONTE CHINGOLO),BUENOS AIRES,LANUS,MONTE CHINGOLO,MONASTERIO 1455,"COMISARIA 6ª DE LANUS (MONTE CHINGOLO), MONASTERIO 1455, BUENOS AIRES, LANUS, MONTE CHINGOLO",,8,-34.7306708,-58.345994
105,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,UNIDAD REGIONAL II DE LANUS,UNIDAD REGIONAL II DE LANUS,BUENOS AIRES,LANUS,LANUS ESTE,JUNCAL y ANATOLE FRANCE (o JUNCAL 1657),"UNIDAD REGIONAL II DE LANUS, JUNCAL y ANATOLE FRANCE (o JUNCAL 1657), BUENOS AIRES, LANUS, LANUS ESTE",,8,-34.7080939,-58.3752005
211,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 10ª DE LOMAS DE ZAMORA ,COMISARIA 10ª DE LOMAS DE ZAMORA / SUBCOMISARIA DE ING. BUDGE / COMISARIA DE PUENTE LA NORIA,BUENOS AIRES,LOMAS DE ZAMORA,ING. BUDGE,Av. GRAL. PAZ y Riachuelo (en los altos de Puente La Noria),"COMISARIA 10ª DE LOMAS DE ZAMORA / SUBCOMISARIA DE ING. BUDGE / COMISARIA DE PUENTE LA NORIA, Av. GRAL. PAZ y Riachuelo (en los altos de Puente La Noria), BUENOS AIRES, LOMAS DE ZAMORA, ING. BUDGE",DESTACAMENTO DE TRANSITO (PPBA),8,-34.7053808,-58.4605638
374,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 2ª DE LOMAS DE ZAMORA (BANFIELD),COMISARIA 2ª DE LOMAS DE ZAMORA (BANFIELD),BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,VALENTIN VERGARA 1279,"COMISARIA 2ª DE LOMAS DE ZAMORA (BANFIELD), VALENTIN VERGARA 1279, BUENOS AIRES, LOMAS DE ZAMORA, BANFIELD",Sitio señalizado el 25/10/2018 (placa),9,-34.7459429,-58.3950619
1048,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 3ª DE LOMAS DE ZAMORA (TEMPERLEY),COMISARIA 3ª DE LOMAS DE ZAMORA (TEMPERLEY),BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,SANTA MARIA DE ORO 330,"COMISARIA 3ª DE LOMAS DE ZAMORA (TEMPERLEY), SANTA MARIA DE ORO 330, BUENOS AIRES, LOMAS DE ZAMORA, TEMPERLEY",,9,-34.7780139,-58.3953488
73,112,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 6ª DE LOMAS DE ZAMORA (SAN JOSE),COMISARIA 6ª DE LOMAS DE ZAMORA (SAN JOSE),BUENOS AIRES,LOMAS DE ZAMORA,SAN JOSE,LA GOLONDRINA 2950,"COMISARIA 6ª DE LOMAS DE ZAMORA (SAN JOSE), LA GOLONDRINA 2950, BUENOS AIRES, LOMAS DE ZAMORA, SAN JOSE",,9,-34.7643803,-58.3579547
